GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016,respop72017
Id,Id2,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016,Population Estimate (as of July 1) - 2017
310M300US10100,10100,"Aberdeen, SD Micro Area",40602,40602,40719,41007,41576,42255,42326,42502,42856,43097
310M300US10140,10140,"Aberdeen, WA Micro Area",72797,72804,72851,72366,71792,71066,70818,71065,71625,72697
310M300US10220,10220,"Ada, OK Micro Area",37492,37492,37601,37749,38068,38158,38288,38331,38443,38224
310M300US10260,10260,"Adjuntas, PR Micro Area",19483,19483,19472,19297,19116,19019,18798,18560,18276,17971
310M300US10300,10300,"Adrian, MI Micro Area",99892,99892,99631,99323,98978,98766,98692,98334,98510,98623
310M300US10460,10460,"Alamogordo, NM Micro Area",63797,63817,64386,65432,65943,65677,64792,64178,65184,65817
310M300US10620,10620,"Albemarle, NC Micro Area",60585,60586,60577,60533,60479,60667,60659,60685,60880,61482
310M300US10660,10660,"Albert Lea, MN Micro Area",31255,31255,31208,31072,31029,30929,30740,30488,30403,30535
310M300US10700,10700,"Albertville, AL Micro Area",93019,93019,93129,93890,94217,94291,94232,94577,95043,95548
310M300US10760,10760,"Alexander City, AL Micro Area",41616,41618,41477,41394,41040,41021,40886,40617,40574,40681
310M300US10820,10820,"Alexandria, MN Micro Area",36009,36009,35986,36175,36286,36340,36573,36794,37173,37575
310M300US10860,10860,"Alice, TX Micro Area",40838,40838,40887,41206,41628,41664,41472,41469,41115,40871
310M300US10940,10940,"Alma, MI Micro Area",42476,42476,42429,42102,41955,41901,41438,41308,40932,41018
310M300US10980,10980,"Alpena, MI Micro Area",29598,29598,29512,29336,29161,28953,28874,28705,28657,28462
310M300US11060,11060,"Altus, OK Micro Area",26446,26446,26483,26410,26216,26137,25809,25404,25397,25125
310M300US11140,11140,"Americus, GA Micro Area",37829,37827,37703,37124,36623,36447,36372,35886,35513,35060
310M300US11220,11220,"Amsterdam, NY Micro Area",50219,50256,50299,49906,49828,49755,49667,49556,49266,49258
310M300US11380,11380,"Andrews, TX Micro Area",14786,14786,14847,15386,16106,16788,17448,18092,17837,17722
310M300US11420,11420,"Angola, IN Micro Area",34185,34183,34145,34099,34184,34392,34518,34514,34388,34484
310M300US11580,11580,"Arcadia, FL Micro Area",34862,34862,34936,34794,34952,34840,35271,35475,35925,36862
310M300US11620,11620,"Ardmore, OK Micro Area",47557,47726,47798,48031,47993,48437,48548,48500,48359,48190
310M300US11660,11660,"Arkadelphia, AR Micro Area",22995,22993,22927,22918,22745,22574,22551,22506,22550,22293
310M300US11680,11680,"Arkansas City-Winfield, KS Micro Area",36311,36306,36308,36235,36251,36142,35844,35690,35621,35361
310M300US11740,11740,"Ashland, OH Micro Area",53139,53139,53324,53247,53233,53118,53107,53224,53417,53628
310M300US11780,11780,"Ashtabula, OH Micro Area",101497,101488,101397,101060,100227,99716,99021,98396,98169,97807
310M300US11820,11820,"Astoria, OR Micro Area",37039,37029,37085,37189,37377,37084,37421,37783,38637,39182
310M300US11860,11860,"Atchison, KS Micro Area",16924,16921,16858,16754,16774,16688,16524,16414,16373,16332
310M300US11900,11900,"Athens, OH Micro Area",64757,64764,65178,65080,64590,64456,64649,65793,66320,66597
310M300US11940,11940,"Athens, TN Micro Area",52266,52278,52168,52308,52365,52330,52538,52439,52659,52877
310M300US11980,11980,"Athens, TX Micro Area",78532,78534,78623,78792,78938,78628,79262,79447,80034,81064
310M300US12120,12120,"Atmore, AL Micro Area",38319,38319,38346,38202,38028,37773,37740,37667,37476,37447
310M300US12140,12140,"Auburn, IN Micro Area",42223,42219,42297,42450,42284,42325,42387,42452,42620,42836
310M300US12180,12180,"Auburn, NY Micro Area",80026,80003,79889,79689,79516,79115,78800,78319,77757,77603
310M300US12300,12300,"Augusta-Waterville, ME Micro Area",122151,122151,122072,121765,121607,121171,121144,120983,121328,121821
310M300US12380,12380,"Austin, MN Micro Area",39163,39163,39211,39370,39421,39358,39371,39305,39329,39566
310M300US12460,12460,"Bainbridge, GA Micro Area",27842,27842,27813,27657,27456,27407,27194,27083,26715,26716
310M300US12660,12660,"Baraboo, WI Micro Area",61976,61976,62072,62272,62415,62818,63005,63292,63604,63981
310M300US12680,12680,"Bardstown, KY Micro Area",43437,43437,43625,44060,44407,44544,44857,45103,45512,45640
310M300US12740,12740,"Barre, VT Micro Area",59534,59526,59570,59559,59384,59210,58975,58617,58365,58290
310M300US12780,12780,"Bartlesville, OK Micro Area",50976,50974,51059,51318,51584,51595,51924,51968,51914,51932
310M300US12820,12820,"Bastrop, LA Micro Area",27979,27979,27872,27476,27377,26935,26653,26309,25914,25641
310M300US12860,12860,"Batavia, NY Micro Area",60079,59944,59944,59903,59716,59169,58807,58591,58163,57956
310M300US12900,12900,"Batesville, AR Micro Area",36647,36642,36804,36846,36917,36834,37043,37010,37094,37504
310M300US13060,13060,"Bay City, TX Micro Area",36702,36702,36705,36681,36543,36506,36494,36762,37117,36840
310M300US13100,13100,"Beatrice, NE Micro Area",22311,22311,22269,21906,21653,21726,21533,21690,21609,21601
310M300US13180,13180,"Beaver Dam, WI Micro Area",88759,88770,88747,88409,88202,87964,88124,87865,87428,87786
310M300US13260,13260,"Bedford, IN Micro Area",46134,46129,46102,46130,46101,45882,45646,45577,45575,45666
310M300US13300,13300,"Beeville, TX Micro Area",31861,31861,31863,32312,32474,32803,32837,32609,32835,32563
310M300US13340,13340,"Bellefontaine, OH Micro Area",45858,45854,45749,45623,45409,45388,45469,45260,45171,45325
310M300US13420,13420,"Bemidji, MN Micro Area",44442,44442,44570,45037,45133,45481,45629,45600,46011,46513
310M300US13500,13500,"Bennettsville, SC Micro Area",28933,28933,28915,28551,28237,28061,28023,27579,27036,26825
310M300US13540,13540,"Bennington, VT Micro Area",37125,37125,37082,36796,36603,36548,36187,36088,35854,35594
310M300US13620,13620,"Berlin, NH-VT Micro Area",39361,39358,39286,38824,38197,38139,38925,38517,38163,37864
310M300US13660,13660,"Big Rapids, MI Micro Area",42798,42798,42849,43424,43457,43205,43148,42987,43172,43391
310M300US13700,13700,"Big Spring, TX Micro Area",36238,36238,36214,36226,36755,37424,37818,38503,37968,37388
310M300US13720,13720,"Big Stone Gap, VA Micro Area",61313,61312,61436,61317,60746,60295,59384,58773,58062,57304
310M300US13940,13940,"Blackfoot, ID Micro Area",45607,45607,45768,45891,45517,45425,45213,45026,45255,45927
310M300US14140,14140,"Bluefield, WV-VA Micro Area",107342,107338,107471,107240,106637,105867,105068,103936,102540,100848
310M300US14180,14180,"Blytheville, AR Micro Area",46480,46480,46391,46011,45537,44676,44232,43717,42885,42159
310M300US14220,14220,"Bogalusa, LA Micro Area",47168,47171,47120,47155,46709,46445,46353,46389,46424,46633
310M300US14300,14300,"Bonham, TX Micro Area",33915,33910,33917,33872,33576,33541,33615,33476,33855,34446
310M300US14340,14340,"Boone, IA Micro Area",26306,26306,26270,26286,26137,26283,26282,26439,26419,26484
310M300US14380,14380,"Boone, NC Micro Area",51079,51064,50974,51613,52045,52348,52429,53108,54099,55121
310M300US14420,14420,"Borger, TX Micro Area",22150,22249,22210,22013,22004,21894,21898,21781,21570,21375
310M300US14580,14580,"Bozeman, MT Micro Area",89513,89513,89603,91295,92506,94421,97029,100334,104072,107810
310M300US14620,14620,"Bradford, PA Micro Area",43450,43450,43333,43114,43099,42731,42526,42247,41518,41330
310M300US14660,14660,"Brainerd, MN Micro Area",91067,91067,91249,91031,91194,91457,91645,91927,92771,93779
310M300US14700,14700,"Branson, MO Micro Area",83877,83882,84139,84734,84778,84912,85320,85616,86283,87054
310M300US14720,14720,"Breckenridge, CO Micro Area",27994,27994,28068,27988,28229,28655,29186,29852,30332,30585
310M300US14780,14780,"Brenham, TX Micro Area",33718,33700,33708,33957,33911,34191,34411,34869,34821,35043
310M300US14820,14820,"Brevard, NC Micro Area",33090,33087,33083,32819,32852,32853,32979,33198,33471,33956
310M300US15020,15020,"Brookhaven, MS Micro Area",34869,34869,34896,34859,34837,34716,34725,34516,34404,34347
310M300US15060,15060,"Brookings, OR Micro Area",22364,22364,22374,22477,22249,22217,22130,22283,22588,22669
310M300US15100,15100,"Brookings, SD Micro Area",31965,31962,32000,32138,32710,33065,33302,33808,34057,34255
310M300US15140,15140,"Brownsville, TN Micro Area",18787,18807,18812,18535,18246,18206,18164,17973,17803,17573
310M300US15220,15220,"Brownwood, TX Micro Area",38106,38106,38079,37981,37755,37610,37500,37709,38065,38053
310M300US15340,15340,"Bucyrus, OH Micro Area",43784,43785,43757,43308,42778,42709,42386,42277,42037,41746
310M300US15420,15420,"Burley, ID Micro Area",43021,43021,43163,43309,43335,43593,43735,43832,44045,44393
310M300US15460,15460,"Burlington, IA-IL Micro Area",47656,47653,47581,47272,47264,47344,47097,46864,46499,46212
310M300US15580,15580,"Butte-Silver Bow, MT Micro Area",34200,34209,34214,34374,34451,34435,34578,34488,34467,34602
310M300US15620,15620,"Cadillac, MI Micro Area",47584,47584,47553,47530,47509,47516,47811,47760,48122,48274
310M300US15660,15660,"Calhoun, GA Micro Area",55186,55186,55219,55497,55689,55779,55878,56387,56987,57089
310M300US15700,15700,"Cambridge, MD Micro Area",32618,32618,32682,32700,32475,32575,32513,32411,32267,32162
310M300US15740,15740,"Cambridge, OH Micro Area",40087,40091,40127,39902,39871,39705,39689,39385,39200,39093
310M300US15780,15780,"Camden, AR Micro Area",31488,31489,31402,30971,30666,30134,29918,29513,29181,29115
310M300US15820,15820,"Campbellsville, KY Micro Area",24512,24512,24673,24993,25076,25149,25372,25601,25437,25472
310M300US15860,15860,"Cañon City, CO Micro Area",46824,46824,46830,47315,46975,46260,46075,46204,46906,47559
310M300US15900,15900,"Canton, IL Micro Area",37069,37069,37074,36906,36586,36325,35992,35721,35517,35110
310M300US16100,16100,"Carlsbad-Artesia, NM Micro Area",53829,53829,53908,54037,54358,55518,56516,57479,57456,56997
310M300US16140,16140,"Carroll, IA Micro Area",20816,20816,20824,20853,20651,20538,20496,20420,20366,20320
310M300US16260,16260,"Cedar City, UT Micro Area",46163,46163,46261,46620,46642,46532,47050,48139,49796,51001
310M300US16340,16340,"Cedartown, GA Micro Area",41475,41475,41531,41305,41131,41073,40961,41372,41730,42085
310M300US16380,16380,"Celina, OH Micro Area",40814,40814,40786,40706,40700,40607,40721,40706,40710,40873
310M300US16420,16420,"Central City, KY Micro Area",31499,31499,31656,31527,31388,31331,31307,31248,31064,30816
310M300US16460,16460,"Centralia, IL Micro Area",39437,39437,39420,39138,39006,38671,38545,38341,38066,37902
310M300US16500,16500,"Centralia, WA Micro Area",75455,75457,75500,75657,75440,74974,74837,75419,76630,78200
310M300US16660,16660,"Charleston-Mattoon, IL Micro Area",64921,64921,64921,64682,64244,63927,63638,63442,63304,62887
310M300US17060,17060,"Chillicothe, OH Micro Area",78064,78065,78088,77559,77355,77254,77078,77068,76910,77313
310M300US17200,17200,"Claremont-Lebanon, NH-VT Micro Area",218466,218467,218410,218136,217478,217293,217144,216260,216458,216537
310M300US17220,17220,"Clarksburg, WV Micro Area",94196,94196,94348,94482,94368,94449,94236,94133,93810,93301
310M300US17260,17260,"Clarksdale, MS Micro Area",26151,26145,26106,25846,25613,25181,24842,24481,23820,23154
310M300US17340,17340,"Clearlake, CA Micro Area",64665,64665,64742,64273,64005,63855,64113,64310,63950,64246
310M300US17380,17380,"Cleveland, MS Micro Area",34145,34148,34099,33794,33988,33974,33803,33251,32634,31945
310M300US17500,17500,"Clewiston, FL Micro Area",39140,39140,39015,38941,37846,37767,38473,39094,39640,40347
310M300US17540,17540,"Clinton, IA Micro Area",49116,49116,49092,49086,48700,48264,47882,47545,47236,47010
310M300US17580,17580,"Clovis, NM Micro Area",48376,48376,48964,49710,50652,50494,50874,50068,50168,49812
310M300US17620,17620,"Coamo, PR Micro Area",40512,40512,40576,40569,40470,40412,40161,39875,39459,39071
310M300US17640,17640,"Coco, PR Micro Area",31078,31078,31042,30761,30411,30176,29740,29286,28777,28216
310M300US17700,17700,"Coffeyville, KS Micro Area",35471,35468,35353,34778,34476,34442,34067,33384,32867,32556
310M300US17740,17740,"Coldwater, MI Micro Area",45248,45248,45179,43913,43769,43554,43690,43604,43457,43410
310M300US18060,18060,"Columbus, MS Micro Area",59779,59779,59795,59591,59595,59791,59779,59574,59460,59186
310M300US18100,18100,"Columbus, NE Micro Area",32237,32237,32305,32522,32693,32630,32759,32864,32946,33175
310M300US18180,18180,"Concord, NH Micro Area",146445,146447,146379,146704,146762,147058,147542,147843,148133,149216
310M300US18220,18220,"Connersville, IN Micro Area",24277,24302,24327,24150,23950,23829,23443,23391,23257,23209
310M300US18260,18260,"Cookeville, TN Micro Area",106042,106063,106286,106709,107171,107531,108381,108688,109703,111363
310M300US18300,18300,"Coos Bay, OR Micro Area",63043,63043,63000,62730,62634,62348,62333,62662,63375,63888
310M300US18380,18380,"Cordele, GA Micro Area",23439,23439,23438,23761,23598,23316,23076,22962,22935,22736
310M300US18420,18420,"Corinth, MS Micro Area",37057,37057,37103,37269,37201,37274,37235,37250,37240,37210
310M300US18460,18460,"Cornelia, GA Micro Area",43041,43041,43068,43066,43419,43206,43620,43819,44177,44567
310M300US18500,18500,"Corning, NY Micro Area",98990,98986,99011,99156,98948,98881,98208,97495,96830,96281
310M300US18620,18620,"Corsicana, TX Micro Area",47735,47840,47869,48053,48138,48029,47918,48170,48375,48701
310M300US18660,18660,"Cortland, NY Micro Area",49336,49285,49277,49373,49024,48912,48742,48294,47934,47786
310M300US18740,18740,"Coshocton, OH Micro Area",36901,36898,36936,36925,36820,36718,36526,36579,36644,36544
310M300US18780,18780,"Craig, CO Micro Area",13795,13795,13798,13412,13159,13115,12931,12940,13161,13131
310M300US18820,18820,"Crawfordsville, IN Micro Area",38124,38121,38097,38335,38175,38133,38161,38298,38323,38525
310M300US18860,18860,"Crescent City, CA Micro Area",28610,28610,28566,28447,28203,27830,27206,27253,27450,27470
310M300US18900,18900,"Crossville, TN Micro Area",56053,56062,56197,56522,56894,57322,57836,58122,58532,59078
310M300US18980,18980,"Cullman, AL Micro Area",80406,80410,80466,80411,80275,80674,81041,81721,82322,82755
310M300US19000,19000,"Cullowhee, NC Micro Area",40271,40276,40370,40274,40679,41055,40989,41338,42268,42973
310M300US19220,19220,"Danville, KY Micro Area",53174,53170,53383,53497,53402,54037,54207,54074,54234,54380
310M300US19260,19260,"Danville, VA Micro Area",106561,106550,106511,105901,105608,105191,104613,103897,103316,102388
310M300US19420,19420,"Dayton, TN Micro Area",31809,31802,31857,32065,32328,32463,32525,32320,32392,32691
310M300US19540,19540,"Decatur, IN Micro Area",34387,34387,34451,34372,34403,34649,34763,34954,35232,35491
310M300US19580,19580,"Defiance, OH Micro Area",39037,39031,39082,38988,38797,38521,38481,38276,38121,38156
310M300US19620,19620,"Del Rio, TX Micro Area",48879,48879,48977,48950,48923,49010,48808,48906,48953,49205
310M300US19700,19700,"Deming, NM Micro Area",25095,25096,25082,25089,24906,24562,24385,24281,24288,24078
310M300US19760,19760,"DeRidder, LA Micro Area",35654,35654,35834,36090,36343,36278,36261,36526,36998,36928
310M300US19860,19860,"Dickinson, ND Micro Area",24199,24199,24350,25161,26899,28329,30338,31850,30856,30209
310M300US19940,19940,"Dixon, IL Micro Area",36031,36031,35976,35594,35202,35106,34897,34544,34399,34406
310M300US19980,19980,"Dodge City, KS Micro Area",33848,33848,34024,34433,34765,34937,34893,34578,34501,34381
310M300US20060,20060,"Douglas, GA Micro Area",42356,42356,42738,43032,43178,43137,42977,43099,43015,43014
310M300US20140,20140,"Dublin, GA Micro Area",58414,58418,58384,57853,57775,57591,57461,57165,56922,57118
310M300US20180,20180,"DuBois, PA Micro Area",81642,81594,81515,81364,81349,81378,80947,80651,80035,79685
310M300US20300,20300,"Dumas, TX Micro Area",21904,21904,22010,22090,22437,22145,22021,21880,21935,22097
310M300US20340,20340,"Duncan, OK Micro Area",45048,45048,45101,45109,44886,44992,44576,44574,43993,43332
310M300US20380,20380,"Dunn, NC Micro Area",114678,114697,115760,119214,122258,125104,126801,128205,130899,132754
310M300US20420,20420,"Durango, CO Micro Area",51334,51335,51338,51770,52338,53250,53740,54552,55216,55589
310M300US20460,20460,"Durant, OK Micro Area",42416,42416,42582,43127,43434,44101,44458,44971,45492,46319
310M300US20540,20540,"Dyersburg, TN Micro Area",38335,38330,38318,38110,38183,38088,37815,37782,37605,37463
310M300US20580,20580,"Eagle Pass, TX Micro Area",54258,54258,54447,55224,55658,56462,57031,57658,57989,58216
310M300US20660,20660,"Easton, MD Micro Area",37782,37782,37879,37949,37991,37910,37582,37507,37204,37103
310M300US20780,20780,"Edwards, CO Micro Area",52197,52197,52102,51892,52189,52685,53143,53664,54364,54772
310M300US20820,20820,"Effingham, IL Micro Area",34242,34242,34219,34258,34263,34205,34107,34196,34182,34132
310M300US20900,20900,"El Campo, TX Micro Area",41280,41280,41278,41260,41064,41095,41073,41379,41634,41968
310M300US20980,20980,"El Dorado, AR Micro Area",41639,41639,41571,41387,40850,40593,40129,40073,39867,39449
310M300US21020,21020,"Elizabeth City, NC Micro Area",64094,64094,64120,63799,63979,63298,63245,63138,63465,63798
310M300US21120,21120,"Elk City, OK Micro Area",22119,22119,22058,22300,23062,23468,23600,23563,22432,21793
310M300US21180,21180,"Elkins, WV Micro Area",29405,29405,29363,29424,29390,29532,29316,29165,28962,28785
310M300US21220,21220,"Elko, NV Micro Area",50805,50929,51081,51466,53045,54495,54646,53879,54223,54610
310M300US21260,21260,"Ellensburg, WA Micro Area",40915,40906,40985,41539,41611,41825,42582,43091,44928,46205
310M300US21380,21380,"Emporia, KS Micro Area",33690,33690,33650,33632,33534,33463,33134,33119,33400,33392
310M300US21460,21460,"Enterprise, AL Micro Area",49948,49948,50203,50434,51113,50647,50652,50974,51217,51874
310M300US21540,21540,"Escanaba, MI Micro Area",37069,37069,37049,36940,36833,36798,36575,36412,36225,35965
310M300US21580,21580,"Española, NM Micro Area",40246,40234,40301,40235,40167,40003,39667,39287,39158,39159
310M300US21640,21640,"Eufaula, AL-GA Micro Area",29970,29970,29847,29808,29585,29318,29039,28545,28107,27628
310M300US21700,21700,"Eureka-Arcata-Fortuna, CA Micro Area",134623,134623,135019,135239,134596,134444,134584,135219,136449,136754
310M300US21740,21740,"Evanston, WY Micro Area",21118,21118,21093,20899,20999,20960,20845,20780,20711,20495
310M300US21840,21840,"Fairfield, IA Micro Area",16843,16840,16829,17014,17215,17509,17693,17927,18172,18422
310M300US21860,21860,"Fairmont, MN Micro Area",20840,20840,20801,20617,20456,20421,20238,20020,19890,19850
310M300US21900,21900,"Fairmont, WV Micro Area",56418,56418,56534,56649,56727,56651,56722,56690,56477,56337
310M300US21980,21980,"Fallon, NV Micro Area",24877,24877,24822,24618,24278,23958,23883,24024,24016,24230
310M300US22060,22060,"Faribault-Northfield, MN Micro Area",64142,64142,64236,64457,64442,64635,64917,65149,65588,65968
310M300US22100,22100,"Farmington, MO Micro Area",65359,65370,65531,65576,65798,66106,65794,66242,66393,66705
310M300US22260,22260,"Fergus Falls, MN Micro Area",57303,57303,57293,57279,57220,57504,57521,57599,57981,58345
310M300US22280,22280,"Fernley, NV Micro Area",51980,51980,52043,51399,50998,51124,51384,52032,52854,54122
310M300US22300,22300,"Findlay, OH Micro Area",74782,74789,74687,74903,75443,75516,75189,75493,75590,75754
310M300US22340,22340,"Fitzgerald, GA Micro Area",17634,17634,17620,17563,17577,17426,17423,17323,17190,16996
310M300US22580,22580,"Forest City, NC Micro Area",67810,67816,67734,67414,67215,66830,66557,66373,66305,66551
310M300US22620,22620,"Forrest City, AR Micro Area",28258,28254,28195,27980,27973,27491,27078,26636,26304,25930
310M300US22700,22700,"Fort Dodge, IA Micro Area",38013,38013,37883,37728,37313,37312,37042,37015,36752,36605
310M300US22780,22780,"Fort Leonard Wood, MO Micro Area",52274,52274,52846,53254,53453,54083,53616,53292,52611,52059
310M300US22800,22800,"Fort Madison-Keokuk, IA-IL-MO Micro Area",62105,62095,62074,61575,61323,60669,60260,59913,59406,59038
310M300US22820,22820,"Fort Morgan, CO Micro Area",28159,28159,28234,28396,28198,28169,28044,28145,28063,28192
310M300US22840,22840,"Fort Payne, AL Micro Area",71109,71115,71169,71353,70944,70905,71034,71198,71216,71617
310M300US22860,22860,"Fort Polk South, LA Micro Area",52334,52334,52721,52243,54123,52832,52852,51497,51621,50726
310M300US23140,23140,"Frankfort, IN Micro Area",33224,33223,33225,33052,32909,32788,32493,32411,32267,32317
310M300US23180,23180,"Frankfort, KY Micro Area",70706,70704,70690,70816,71077,71130,71512,71873,72385,73029
310M300US23240,23240,"Fredericksburg, TX Micro Area",24837,24837,24885,25038,25152,25320,25465,25959,26305,26646
310M300US23300,23300,"Freeport, IL Micro Area",47711,47711,47606,47316,46884,46667,46264,45670,45540,45054
310M300US23340,23340,"Fremont, NE Micro Area",36691,36685,36671,36929,36592,36508,36591,36505,36567,36707
310M300US23380,23380,"Fremont, OH Micro Area",60944,60946,60883,60596,60454,60040,59823,59454,59281,59195
310M300US23500,23500,"Gaffney, SC Micro Area",55342,55467,55515,55684,55809,56049,56352,56516,56725,57105
310M300US23620,23620,"Gainesville, TX Micro Area",38437,38430,38463,38384,38675,38429,38691,39063,39244,39895
310M300US23660,23660,"Galesburg, IL Micro Area",52919,52919,52905,52676,52271,52084,51889,51313,50945,50638
310M300US23700,23700,"Gallup, NM Micro Area",71492,71488,71671,72298,72327,72604,72733,73386,72958,72564
310M300US23780,23780,"Garden City, KS Micro Area",40753,40762,40953,41080,41116,40996,41076,41125,40898,41044
310M300US23820,23820,"Gardnerville Ranchos, NV Micro Area",46997,46997,47035,46984,46936,46971,47434,47501,47947,48309
310M300US23860,23860,"Georgetown, SC Micro Area",60158,60158,60176,60027,60103,60343,60691,61310,61374,61607
310M300US23940,23940,"Gillette, WY Micro Area",46133,46133,46233,46560,47861,48051,48192,49293,48800,46242
310M300US23980,23980,"Glasgow, KY Micro Area",52272,52272,52254,52376,52574,52868,53010,53457,53799,53908
310M300US24060,24060,"Glenwood Springs, CO Micro Area",73537,73537,73254,73110,73953,74313,74784,75553,76800,77008
310M300US24100,24100,"Gloversville, NY Micro Area",55531,55523,55467,55122,54869,54376,53975,53853,53696,53877
310M300US24330,24330,"Grand Rapids, MN Micro Area",45058,45058,45034,45098,45145,45331,45322,45246,45149,45137
310M300US24380,24380,"Grants, NM Micro Area",27213,27215,27318,27470,27379,27341,27080,26976,26996,26853
310M300US24460,24460,"Great Bend, KS Micro Area",27674,27672,27674,27703,27537,27458,27329,27163,26911,26476
310M300US24620,24620,"Greeneville, TN Micro Area",68831,68825,68838,69090,68692,68293,68440,68500,68559,68808
310M300US24640,24640,"Greenfield Town, MA Micro Area",71372,71372,71353,71658,71631,71311,71195,70803,70618,70702
310M300US24700,24700,"Greensburg, IN Micro Area",25740,25731,25789,25880,26020,26216,26427,26380,26641,26737
310M300US24740,24740,"Greenville, MS Micro Area",51137,51135,51095,50442,50012,49651,48997,47952,47191,46221
310M300US24820,24820,"Greenville, OH Micro Area",52959,52969,52964,52646,52508,52294,52173,51956,51636,51536
310M300US24900,24900,"Greenwood, MS Micro Area",42914,42979,43018,42482,41189,41059,40918,40396,39938,39362
310M300US24940,24940,"Greenwood, SC Micro Area",95078,95077,95068,94924,94984,94730,94440,94709,94889,95077
310M300US24980,24980,"Grenada, MS Micro Area",21906,21906,21842,21608,21620,21540,21600,21448,21219,21087
310M300US25100,25100,"Guymon, OK Micro Area",20640,20640,20819,21188,21497,21959,21677,21379,21131,20900
310M300US25200,25200,"Hailey, ID Micro Area",27701,27701,27621,27314,27435,27603,27755,27861,28092,28444
310M300US25300,25300,"Hannibal, MO Micro Area",38948,38948,38970,39045,38959,38922,39029,38849,38895,38858
310M300US25460,25460,"Harrison, AR Micro Area",45233,45237,45198,45325,45370,45359,44968,44951,45060,45209
310M300US25580,25580,"Hastings, NE Micro Area",31364,31367,31324,31206,31369,31547,31387,31549,31657,31678
310M300US25700,25700,"Hays, KS Micro Area",28452,28452,28424,28752,29074,29012,28934,28929,28823,28689
310M300US25720,25720,"Heber, UT Micro Area",23530,23525,23644,24433,25428,26673,27906,29273,30571,32106
310M300US25740,25740,"Helena, MT Micro Area",74801,74798,74971,75613,76039,76575,77083,77691,78562,79664
310M300US25760,25760,"Helena-West Helena, AR Micro Area",21757,21755,21675,21405,20740,20443,19962,19562,19050,18572
310M300US25780,25780,"Henderson, NC Micro Area",45422,45419,45301,45300,45105,44502,44528,44433,44426,44211
310M300US25820,25820,"Hereford, TX Micro Area",19372,19372,19458,19490,19327,19148,19099,18802,18850,18836
310M300US25840,25840,"Hermiston-Pendleton, OR Micro Area",87062,87062,87298,87950,88184,88079,87745,87598,87868,88151
310M300US25880,25880,"Hillsdale, MI Micro Area",46688,46688,46643,46590,46255,46122,45916,45860,45767,45879
310M300US25900,25900,"Hilo, HI Micro Area",185079,185076,185347,187049,189118,191583,194240,196740,198681,200381
310M300US26020,26020,"Hobbs, NM Micro Area",64727,64727,64594,64990,66156,68173,69757,70985,69850,68759
310M300US26090,26090,"Holland, MI Micro Area",111408,111410,111522,111137,111448,111946,113290,114085,114955,116447
310M300US26220,26220,"Hood River, OR Micro Area",22346,22346,22443,22438,22583,22607,22685,22955,23064,23377
310M300US26260,26260,"Hope, AR Micro Area",31606,31613,31594,31495,31256,31204,30999,30618,30400,30188
310M300US26340,26340,"Houghton, MI Micro Area",38784,38784,38893,38907,38821,38698,38520,38291,38426,38410
310M300US26460,26460,"Hudson, NY Micro Area",63096,63066,63039,62538,62473,62225,62018,61549,61010,60604
310M300US26500,26500,"Huntingdon, PA Micro Area",45913,46031,46029,46041,45990,45928,45869,45640,45503,45491
310M300US26540,26540,"Huntington, IN Micro Area",37124,37124,37118,37161,36975,36774,36603,36518,36368,36337
310M300US26660,26660,"Huntsville, TX Micro Area",82446,82536,82970,83095,82966,83867,84277,85225,86214,86912
310M300US26700,26700,"Huron, SD Micro Area",17398,17399,17413,17693,17940,18269,18144,18160,18087,18157
310M300US26740,26740,"Hutchinson, KS Micro Area",64511,64511,64549,64425,64212,64083,63678,63488,63040,62510
310M300US26780,26780,"Hutchinson, MN Micro Area",36651,36651,36597,36354,35942,35898,35759,35791,35748,35884
310M300US26860,26860,"Indiana, PA Micro Area",88880,88893,88869,88608,88246,88195,87486,86867,85256,84953
310M300US26940,26940,"Indianola, MS Micro Area",29450,29385,28983,28515,28404,27906,27398,26902,26389,25981
310M300US26960,26960,"Ionia, MI Micro Area",63905,63905,63846,63853,63873,63982,64229,64051,64182,64291
310M300US27020,27020,"Iron Mountain, MI-WI Micro Area",30591,30591,30553,30442,30532,30389,30235,29993,29849,29786
310M300US27160,27160,"Jackson, OH Micro Area",33225,33226,33255,33128,32876,32802,32771,32564,32534,32449
310M300US27220,27220,"Jackson, WY-ID Micro Area",31464,31459,31446,31640,31797,32676,33209,33700,34266,34646
310M300US27300,27300,"Jacksonville, IL Micro Area",40902,40906,40838,40713,40607,40205,39851,39651,39249,38800
310M300US27380,27380,"Jacksonville, TX Micro Area",50845,50834,50939,51076,51261,51088,51174,51573,51896,52240
310M300US27420,27420,"Jamestown, ND Micro Area",21100,21100,21133,21018,20972,21088,21100,21005,21009,21087
310M300US27460,27460,"Jamestown-Dunkirk-Fredonia, NY Micro Area",134905,134904,134727,134220,133333,132896,131892,130756,129638,129046
